Numero_dossier_ID,Client,Formule,date.ouverture,heure.ouverture,Matricule.de.traitement,Cause.intervention,date.de.survenance,Type.d.energie,Outil.d.assistance,Assistance.ou.Administratif,TOP.D.R,TOP.VR,TOP.Rappat.valide,TOP.Poursuite,TOP.Recup,TOP.Autres.Garanties,flag_auto_creation,mois_ouverture,temps_total_sec,nb_intervenants,temps_total_min,Apprentissage_Test,mois
5979558,C3,F5,2022-10-10,08:59:00,1238,Panne mécanique,2022-10-10,Essence,MCS,Assistance,1,0,0,0,0,0,0,2022-10,496.0,2.0,8.266666666666667,Apprentissage,2022-10
8370695,C3,F10,2022-12-24,22:49:00,1335,Panne mécanique,2022-12-24,Autre,MCS,Assistance,0,0,0,0,0,0,0,2022-12,0.0,1.0,0.0,Test,2022-12
6323430,C4,F8,2021-01-24,14:36:00,733,Panne mécanique,2021-01-24,Diesel,MCS,Assistance,1,1,1,0,1,0,0,2021-01,10188.0,17.0,169.8,Apprentissage,2021-01
7162127,C4,F23,2022-01-29,10:54:00,1579,Vol / Vandalisme,2022-01-29,Essence,MCS,Assistance,1,0,0,0,0,0,0,2022-01,914.0,2.0,15.233333333333333,Apprentissage,2022-01
8334642,C10,F17,2022-04-17,12:18:00,308,Panne mécanique,2022-04-17,Essence,MCS,Assistance,1,0,0,0,0,0,0,2022-04,0.0,1.0,0.0,Test,2022-04
5750763,C4,F4,2022-12-03,12:58:00,381,Panne mécanique,2022-12-03,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2022-12,894.0,3.0,14.9,Apprentissage,2022-12
6604087,C4,,2021-10-20,16:11:00,614,Panne mécanique,2021-10-19,,MCS,,1,0,0,0,0,0,0,2021-10,1231.0,3.0,20.516666666666666,Apprentissage,2021-10
7402981,C4,F8,2021-01-24,17:52:00,1689,Panne mécanique,2021-01-24,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2021-01,528.0,2.0,8.8,Apprentissage,2021-01
6865884,C1,F27,2022-10-27,08:20:00,171,Panne mécanique,2022-10-27,Essence,MCS,Assistance,1,0,0,0,0,0,1,2022-10,,,,Test,2022-10
6606745,C3,F192,2022-07-25,06:18:00,1062,Panne mécanique,2022-07-25,Essence,MCS,Assistance,1,0,0,0,0,0,0,2022-07,1416.0,3.0,23.6,Apprentissage,2022-07
5904259,C1,F27,2022-06-28,16:58:00,776,Panne mécanique,2022-06-28,Hybride,Higgins,Assistance,1,0,0,0,0,0,0,2022-06,179.0,1.0,2.9833333333333334,Apprentissage,2022-06
7771508,C10,F17,2021-12-14,09:27:00,977,Panne mécanique,2021-12-14,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2021-12,483.0,2.0,8.05,Apprentissage,2021-12
8425792,C5,,2021-12-16,14:36:00,479,Panne mécanique,2021-12-16,Electricité,MCS,Assistance,1,0,0,0,0,0,0,2021-12,0.0,2.0,0.0,Test,2021-12
6448178,C10,F17,2021-08-23,17:04:00,948,Panne mécanique,2021-08-23,Diesel,MCS,Assistance,0,0,0,0,0,0,0,2021-08,692.0,1.0,11.533333333333333,Apprentissage,2021-08
8151004,C3,,2022-05-03,14:40:00,192,Accident,2022-05-03,Essence,MCS,,1,0,0,0,0,0,0,2022-05,371.0,2.0,6.183333333333334,Apprentissage,2022-05
6020279,C4,F8,2021-07-10,12:54:00,704,"Clés, Carburant, Crevaison",2021-07-10,Diesel,Higgins,,1,0,0,0,0,0,0,2021-07,645.0,2.0,10.75,Apprentissage,2021-07
7025885,C7,F49,2022-07-03,16:55:00,1384,Panne mécanique,2022-07-03,Diesel,MCS,Assistance,1,0,1,0,1,0,0,2022-07,4113.0,8.0,68.55,Apprentissage,2022-07
5613244,C13,F100,2022-04-20,16:37:00,1657,Panne mécanique,2022-04-20,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2022-04,263.0,1.0,4.383333333333334,Apprentissage,2022-04
8131143,C3,F7,2021-01-14,08:27:00,574,Panne mécanique,2021-01-14,Diesel,Higgins,Assistance,1,0,0,0,0,0,0,2021-01,218.0,1.0,3.6333333333333333,Apprentissage,2021-01
6891824,C4,F4,2021-06-28,12:27:00,1768,Accident,2021-06-28,Diesel,MCS,Assistance,1,0,1,0,0,0,0,2021-06,1299.0,5.0,21.65,Apprentissage,2021-06
7563579,C8,F55,2022-04-01,06:21:00,1140,Panne mécanique,2022-04-01,Autre,MCS,Assistance,0,0,0,0,0,0,0,2022-04,450.0,3.0,7.5,Apprentissage,2022-04
6203587,C10,F135,2021-01-05,16:39:00,843,Autres,2021-01-05,Essence,MCS,Assistance,0,0,0,0,0,0,0,2021-01,664.0,3.0,11.066666666666666,Apprentissage,2021-01
7858204,C5,F32,2021-04-06,12:13:00,1927,Panne mécanique,2021-04-06,Essence,MCS,Assistance,1,0,0,0,0,0,0,2021-04,501.0,2.0,8.35,Apprentissage,2021-04
5561541,C6,F11,2021-12-27,12:04:00,582,Panne mécanique,2021-12-27,Autre,MCS,Assistance,1,0,0,0,0,0,0,2021-12,682.0,1.0,11.366666666666667,Apprentissage,2021-12
8497599,C1,F0,2021-05-18,11:29:00,597,Panne mécanique,,Essence,MCS,Assistance,1,0,0,0,0,0,0,2021-05,0.0,2.0,0.0,Test,2021-05
6516720,C10,,2022-03-07,13:16:00,171,Panne mécanique,2022-03-07,Essence,MCS,Assistance,1,0,0,0,0,0,1,2022-03,195.0,2.0,3.25,Apprentissage,2022-03
8139508,C1,F0,2021-02-19,11:39:00,654,Accident,2021-02-19,inconnu,MCS,Assistance,1,0,0,0,0,0,0,2021-02,883.0,2.0,14.716666666666667,Apprentissage,2021-02
7256347,C3,F3,2022-04-07,11:23:00,866,Panne mécanique,2022-04-07,Diesel,Higgins,Assistance,1,0,0,0,0,0,0,2022-04,377.0,2.0,6.283333333333333,Apprentissage,2022-04
8108205,C1,F6,2021-09-05,13:20:00,301,Panne mécanique,2021-09-05,Diesel,MCS,Assistance,1,0,1,0,0,0,0,2021-09,1530.0,5.0,25.5,Apprentissage,2021-09
7444487,C4,F4,2021-10-29,18:17:00,961,Panne mécanique,2021-10-29,Essence,MCS,Assistance,1,0,1,0,0,0,0,2021-10,557.0,3.0,9.283333333333333,Apprentissage,2021-10
8414098,C3,F7,2022-05-11,21:06:00,740,"Clés, Carburant, Crevaison",2022-05-11,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2022-05,0.0,1.0,0.0,Test,2022-05
7639398,C10,F75,2021-04-12,16:28:00,171,Panne mécanique,2021-04-12,Essence,MCS,Assistance,1,0,0,0,0,0,1,2021-04,382.0,1.0,6.366666666666666,Apprentissage,2021-04
8433323,C3,F110,2022-12-22,15:24:00,477,Panne mécanique,2022-12-22,Diesel,Higgins,Assistance,1,1,0,0,0,0,0,2022-12,0.0,6.0,0.0,Test,2022-12
6091502,C4,F4,2021-09-14,00:35:00,980,Panne mécanique,2021-09-14,Diesel,Higgins,Assistance,1,0,0,0,0,0,0,2021-09,1343.0,2.0,22.383333333333333,Apprentissage,2021-09
6032822,C4,F8,2022-03-31,11:05:00,432,Panne mécanique,2022-03-31,Diesel,Higgins,Assistance,1,0,0,0,0,0,0,2022-03,347.0,2.0,5.783333333333333,Apprentissage,2022-03
5489494,C4,F4,2022-05-22,11:13:00,1370,Panne mécanique,2022-05-22,Autre,MCS,Assistance,1,0,1,0,1,0,0,2022-05,3640.0,11.0,60.666666666666664,Apprentissage,2022-05
7190596,C1,F0,2022-08-16,08:40:00,777,Panne mécanique,2022-08-16,Diesel,Higgins,Assistance,1,0,0,0,0,0,0,2022-08,332.0,2.0,5.533333333333333,Apprentissage,2022-08
8151720,C3,F60,2022-10-27,16:40:00,320,Panne mécanique,2022-10-27,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2022-10,189.0,1.0,3.15,Apprentissage,2022-10
7974114,C1,F27,2021-12-17,13:59:00,767,Panne mécanique,2021-12-17,Diesel,Higgins,Assistance,1,0,0,0,0,0,0,2021-12,182.0,1.0,3.033333333333333,Apprentissage,2021-12
7986659,C1,F0,2022-08-20,19:16:00,2106,Panne mécanique,2022-08-20,Diesel,MCS,Assistance,1,0,1,0,0,1,0,2022-08,11853.0,19.0,197.55,Apprentissage,2022-08
6229818,C3,F3,2022-01-20,12:34:00,405,Accident,2022-01-20,Essence,MCS,Assistance,1,0,0,0,0,0,0,2022-01,2852.0,10.0,47.53333333333333,Apprentissage,2022-01
7523097,C1,F18,2022-07-15,17:46:00,2175,Panne mécanique,2022-07-15,Diesel,MCS,Assistance,1,0,1,0,1,0,0,2022-07,8916.0,18.0,148.6,Apprentissage,2022-07
8415157,C7,F43,2021-06-24,12:48:00,581,Accident,2021-06-24,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2021-06,0.0,1.0,0.0,Test,2021-06
6252194,C4,F65,2021-10-22,25:00:00,743,Panne mécanique,2021-10-22,Autre,MCS,Assistance,1,0,0,0,0,0,0,2021-10,433.0,1.0,7.216666666666667,Apprentissage,2021-10
6885438,C4,F4,2021-01-15,08:32:00,338,Panne mécanique,2021-01-15,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2021-01,12107.0,5.0,201.78333333333333,Apprentissage,2021-01
5760712,C3,F41,2022-12-02,16:46:00,1448,Panne mécanique,2022-12-02,Essence,Higgins,Assistance,1,0,0,0,0,0,0,2022-12,357.0,2.0,5.95,Apprentissage,2022-12
6654629,C4,,2021-07-16,15:45:00,598,Accident,2021-07-16,Essence,MCS,,1,0,0,0,0,0,0,2021-07,949.0,4.0,15.816666666666666,Apprentissage,2021-07
6972416,C1,F0,2022-05-15,10:48:00,1012,Accident,2022-05-15,Hybride,MCS,Assistance,1,0,0,0,0,0,0,2022-05,1064.0,4.0,17.733333333333334,Apprentissage,2022-05
6914624,C9,F45,2022-07-22,14:45:00,886,Panne mécanique,2022-07-22,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2022-07,336.0,1.0,5.6,Apprentissage,2022-07
6876411,C8,F32,2021-08-05,07:56:00,1773,Autres,2021-08-05,Essence,MCS,Assistance,0,0,0,0,0,0,0,2021-08,126.0,1.0,2.1,Apprentissage,2021-08
7653574,C1,F27,2022-10-24,12:48:00,1537,Panne mécanique,2022-10-24,Diesel,Higgins,Assistance,1,0,0,0,0,0,0,2022-10,490.0,2.0,8.166666666666666,Apprentissage,2022-10
6488778,C3,F5,2022-06-17,14:23:00,166,Panne mécanique,2022-06-17,Essence,MCS,,1,0,0,0,0,0,0,2022-06,887.0,1.0,14.783333333333333,Apprentissage,2022-06
6483885,C7,F12,2022-10-18,15:19:00,873,Accident,2022-10-16,Essence,MCS,Assistance,1,1,0,0,0,1,0,2022-10,5274.0,15.0,87.9,Apprentissage,2022-10
6909304,C1,F6,2022-07-26,16:34:00,833,Panne mécanique,2022-07-23,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2022-07,777.0,3.0,12.95,Apprentissage,2022-07
8476921,C4,F23,2022-09-08,17:58:00,958,Accident,2022-09-07,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2022-09,0.0,1.0,0.0,Test,2022-09
6236646,C7,F12,2021-12-06,09:10:00,796,Panne mécanique,2021-12-06,Diesel,MCS,Assistance,1,1,1,0,0,0,0,2021-12,4376.0,10.0,72.93333333333334,Apprentissage,2021-12
7617598,C10,F123,2022-11-28,17:39:00,1329,Panne mécanique,2022-11-25,Diesel,MCS,Assistance,0,0,0,0,0,0,0,2022-11,1401.0,2.0,23.35,Apprentissage,2022-11
5793844,C4,F4,2022-12-02,18:11:00,1088,Panne mécanique,2022-12-02,Diesel,MCS,Assistance,1,0,1,0,1,0,0,2022-12,725.0,2.0,12.083333333333334,Apprentissage,2022-12
7832101,C4,F4,2022-08-10,19:26:00,538,Panne mécanique,2022-08-10,Essence,MCS,Assistance,1,0,0,0,0,0,0,2022-08,760.0,3.0,12.666666666666666,Apprentissage,2022-08
7355943,C4,F14,2022-12-27,16:19:00,2400,Panne mécanique,2022-12-27,Essence,MCS,Assistance,1,0,0,0,0,0,0,2022-12,107.0,1.0,1.7833333333333334,Apprentissage,2022-12
8235492,C3,F10,2022-11-17,13:58:00,507,Panne mécanique,2022-11-17,Essence,MCS,Assistance,1,0,0,0,0,0,0,2022-11,0.0,2.0,0.0,Test,2022-11
7198667,C4,F23,2022-01-31,17:58:00,909,Accident,2022-01-31,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2022-01,443.0,1.0,7.383333333333334,Apprentissage,2022-01
6422493,C8,F32,2021-11-15,13:55:00,1875,Panne mécanique,2021-11-15,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2021-11,668.0,4.0,11.133333333333333,Apprentissage,2021-11
5731873,C7,F12,2022-06-12,09:56:00,786,Accident,2022-06-12,Diesel,MCS,Assistance,1,1,0,0,0,0,0,2022-06,3547.0,7.0,59.11666666666667,Apprentissage,2022-06
6068198,C10,F135,2022-04-07,12:44:00,977,Panne mécanique,2022-04-07,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2022-04,215.0,1.0,3.5833333333333335,Apprentissage,2022-04
6889821,C4,F8,2022-03-09,18:36:00,1996,Accident,2022-03-09,Diesel,MCS,Assistance,1,1,0,0,0,0,0,2022-03,3581.0,8.0,59.68333333333333,Apprentissage,2022-03
5765430,C4,F8,2021-03-23,09:23:00,306,Panne mécanique,2021-03-23,Essence,MCS,Assistance,1,0,0,0,0,0,0,2021-03,457.0,2.0,7.616666666666666,Apprentissage,2021-03
8033317,C10,F20,2022-12-03,11:20:00,1182,Panne mécanique,2022-12-03,Essence,MCS,Assistance,1,0,0,0,0,0,0,2022-12,536.0,1.0,8.933333333333334,Apprentissage,2022-12
8195203,C1,F27,2022-11-22,10:38:00,171,"Clés, Carburant, Crevaison",2022-11-21,Essence,MCS,Assistance,1,0,0,0,0,0,1,2022-11,,,,Test,2022-11
7017951,C10,F17,2022-05-06,07:57:00,171,Panne mécanique,2022-05-06,Diesel,MCS,Assistance,1,0,0,0,0,0,1,2022-05,,,,Test,2022-05
8421390,C1,F6,2022-02-14,10:49:00,1042,Panne mécanique,2022-02-12,Diesel,Higgins,Assistance,1,0,0,0,0,0,0,2022-02,0.0,2.0,0.0,Test,2022-02
8035593,C4,F8,2021-12-02,11:15:00,1147,Panne mécanique,2021-12-02,Diesel,Higgins,Assistance,1,0,0,0,0,0,0,2021-12,214.0,1.0,3.566666666666667,Apprentissage,2021-12
5644447,C3,F3,2022-09-19,08:17:00,1345,Panne mécanique,2022-09-19,,MCS,Assistance,1,0,0,0,0,0,0,2022-09,283.0,1.0,4.716666666666667,Apprentissage,2022-09
8383129,C4,F23,2021-12-14,15:03:00,573,Accident,2021-12-14,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2021-12,0.0,2.0,0.0,Test,2021-12
5617641,C1,F0,2021-01-11,12:28:00,1851,Panne mécanique,2021-01-11,Diesel,Higgins,Assistance,1,0,0,0,0,0,0,2021-01,583.0,3.0,9.716666666666667,Apprentissage,2021-01
6680279,C10,F17,2022-11-25,11:30:00,837,Panne mécanique,2022-11-25,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2022-11,372.0,1.0,6.2,Apprentissage,2022-11
8016424,C4,F4,2021-12-02,19:01:00,680,Panne mécanique,2021-12-02,Essence,MCS,Assistance,1,0,0,1,0,0,0,2021-12,1800.0,6.0,30.0,Apprentissage,2021-12
7813265,C1,F0,2022-10-02,10:57:00,1338,Panne mécanique,2022-10-02,Diesel,MCS,,1,0,0,0,0,0,0,2022-10,206.0,2.0,3.433333333333333,Apprentissage,2022-10
7980843,C1,F18,2022-10-24,15:29:00,128,Panne mécanique,2022-10-24,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2022-10,294.0,1.0,4.9,Apprentissage,2022-10
6063691,C3,F3,2021-05-31,11:01:00,1419,Accident,2021-05-27,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2021-05,508.0,2.0,8.466666666666667,Apprentissage,2021-05
8156662,C10,F20,2021-06-10,17:43:00,308,Panne mécanique,2021-06-10,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2021-06,504.0,1.0,8.4,Apprentissage,2021-06
6195749,C1,F6,2022-02-23,19:43:00,1288,Panne mécanique,2022-02-23,Diesel,MCS,Assistance,0,0,0,0,0,0,0,2022-02,457.0,1.0,7.616666666666666,Apprentissage,2022-02
7181710,C11,F25,2021-07-17,12:20:00,292,Panne mécanique,2021-07-17,Essence,MCS,Assistance,1,0,1,0,0,0,0,2021-07,3127.0,10.0,52.11666666666667,Apprentissage,2021-07
7931570,C4,F23,2021-02-19,18:09:00,1524,Accident,2021-02-19,Essence,MCS,Assistance,1,0,0,0,0,0,0,2021-02,719.0,2.0,11.983333333333333,Apprentissage,2021-02
7757208,C1,F178,2022-11-03,17:05:00,440,Panne mécanique,2022-11-03,Diesel,MCS,Assistance,0,0,0,0,0,0,0,2022-11,359.0,1.0,5.983333333333333,Apprentissage,2022-11
6730445,C1,F27,2022-10-17,08:57:00,673,"Clés, Carburant, Crevaison",2022-10-17,Diesel,Higgins,Assistance,1,0,0,0,0,0,0,2022-10,812.0,2.0,13.533333333333333,Apprentissage,2022-10
6651342,C1,F1,2022-01-20,18:25:00,1029,Panne mécanique,2022-01-20,Diesel,Higgins,Assistance,0,1,0,0,0,0,0,2022-01,3844.0,4.0,64.06666666666666,Apprentissage,2022-01
5798654,C4,F8,2021-02-17,15:17:00,995,Panne mécanique,2021-02-17,Essence,MCS,Assistance,1,1,0,0,0,0,0,2021-02,2483.0,8.0,41.38333333333333,Apprentissage,2021-02
8018071,C1,F0,2021-02-12,17:35:00,717,Accident,2021-02-12,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2021-02,589.0,2.0,9.816666666666666,Apprentissage,2021-02
8351223,C4,F4,2021-09-08,16:45:00,1233,Panne mécanique,2021-09-08,Diesel,Higgins,,1,0,1,0,1,0,0,2021-09,0.0,6.0,0.0,Test,2021-09
6696212,C1,F1,2022-08-18,14:32:00,1464,Panne mécanique,2022-08-18,Diesel,Higgins,Assistance,1,0,0,0,0,0,0,2022-08,380.0,2.0,6.333333333333333,Apprentissage,2022-08
6475287,C1,F1,2022-03-07,10:14:00,1480,Panne mécanique,2022-03-07,Essence,Higgins,,1,0,0,0,0,0,0,2022-03,297.0,2.0,4.95,Apprentissage,2022-03
7877008,C4,F4,2021-02-12,10:24:00,350,Panne mécanique,2021-02-12,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2021-02,484.0,3.0,8.066666666666666,Apprentissage,2021-02
7993189,C5,F32,2021-02-01,09:32:00,2060,Panne mécanique,2021-02-01,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2021-02,1163.0,5.0,19.383333333333333,Apprentissage,2021-02
8367592,C1,F0,2021-03-27,16:56:00,864,Panne mécanique,2021-03-27,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2021-03,0.0,2.0,0.0,Test,2021-03
7958658,C4,F4,2021-08-14,14:08:00,1521,Panne mécanique,2021-08-14,Diesel,MCS,,1,0,1,0,1,0,0,2021-08,3832.0,5.0,63.86666666666667,Apprentissage,2021-08
5994728,C1,F0,2021-01-28,11:36:00,1050,Panne mécanique,2021-01-28,Diesel,MCS,Assistance,1,0,0,0,1,0,0,2021-01,1006.0,4.0,16.766666666666666,Apprentissage,2021-01
7909696,C4,F4,2022-09-29,18:40:00,1045,"Clés, Carburant, Crevaison",2022-09-29,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2022-09,459.0,1.0,7.65,Apprentissage,2022-09
5875733,C12,F26,2021-11-03,13:56:00,1236,Accident,2021-10-19,Autre,MCS,Assistance,0,1,0,0,0,0,0,2021-11,779.0,1.0,12.983333333333333,Apprentissage,2021-11
7114732,C4,F120,2021-05-25,11:39:00,1280,Panne mécanique,2021-05-25,Autre,MCS,Assistance,1,0,0,0,0,0,0,2021-05,468.0,1.0,7.8,Apprentissage,2021-05
7053433,C1,F94,2022-07-23,20:03:00,249,Panne mécanique,2022-07-23,Essence,MCS,,1,0,1,0,0,0,0,2022-07,1570.0,6.0,26.166666666666668,Apprentissage,2022-07
7244718,C3,F5,2021-04-23,12:23:00,240,Accident,2021-04-23,Essence,MCS,Assistance,1,0,1,0,0,0,0,2021-04,2286.0,6.0,38.1,Apprentissage,2021-04
7236591,C7,,2021-08-30,12:06:00,796,"Clés, Carburant, Crevaison",2021-08-30,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2021-08,325.0,1.0,5.416666666666667,Apprentissage,2021-08
6803817,C11,F25,2022-01-12,21:42:00,978,Panne mécanique,2022-01-12,Essence,MCS,Assistance,1,0,0,0,0,0,0,2022-01,1103.0,3.0,18.383333333333333,Apprentissage,2022-01
8325198,C3,F24,2021-02-11,19:35:00,1375,Panne mécanique,2021-02-11,Essence,Higgins,,1,1,0,0,0,0,0,2021-02,0.0,5.0,0.0,Test,2021-02
6766045,C4,F4,2022-03-25,07:10:00,1099,Vol / Vandalisme,2022-03-25,Essence,MCS,,1,0,0,0,0,0,0,2022-03,1334.0,3.0,22.233333333333334,Apprentissage,2022-03
6337569,C23,F53,2022-04-27,07:33:00,1541,Panne mécanique,2022-04-27,Diesel,MCS,,1,0,0,0,0,0,0,2022-04,649.0,2.0,10.816666666666666,Apprentissage,2022-04
7413083,C5,F99,2021-08-10,13:15:00,1188,Panne mécanique,2021-08-10,Essence,MCS,Assistance,1,0,0,0,0,0,0,2021-08,1822.0,1.0,30.366666666666667,Apprentissage,2021-08
7232147,C4,F4,2022-05-20,18:53:00,171,Panne mécanique,2022-05-20,Diesel,MCS,Assistance,1,0,0,0,0,0,1,2022-05,,,,Test,2022-05
6945088,C1,F0,2022-11-07,14:07:00,1409,Panne mécanique,2022-11-05,Diesel,Higgins,Assistance,1,0,0,0,0,0,0,2022-11,603.0,2.0,10.05,Apprentissage,2022-11
8462716,C4,F8,2021-01-21,10:49:00,1186,Panne mécanique,2021-01-21,Diesel,MCS,Assistance,0,0,0,0,0,0,0,2021-01,0.0,2.0,0.0,Test,2021-01
6685320,C7,F19,2022-10-21,12:01:00,1144,,2022-10-21,Essence,MCS,Assistance,1,0,0,0,0,0,0,2022-10,285.0,1.0,4.75,Apprentissage,2022-10
6487638,C4,F8,2022-05-23,10:48:00,237,Panne mécanique,2022-05-23,Essence,Higgins,Assistance,1,0,0,0,0,0,0,2022-05,100.0,1.0,1.6666666666666667,Apprentissage,2022-05
8200785,C4,F4,2022-06-30,18:26:00,208,Accident,2022-06-30,Essence,MCS,Assistance,1,0,0,0,0,0,0,2022-06,0.0,2.0,0.0,Test,2022-06
7443258,C3,F3,2022-12-26,17:01:00,658,Panne mécanique,2022-12-26,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2022-12,349.0,1.0,5.816666666666666,Apprentissage,2022-12
5998236,C8,F32,2022-04-14,09:18:00,171,Panne mécanique,2022-04-14,Diesel,MCS,Assistance,1,0,0,0,0,0,1,2022-04,,,,Test,2022-04
7882107,C3,F60,2022-08-01,16:55:00,387,Panne mécanique,2022-08-01,Diesel,Higgins,,0,1,0,0,0,0,0,2022-08,1618.0,3.0,26.966666666666665,Apprentissage,2022-08
8236589,C4,F8,2022-02-13,13:12:00,479,Panne mécanique,2022-02-13,Diesel,MCS,Assistance,1,0,1,0,0,0,0,2022-02,0.0,3.0,0.0,Test,2022-02
5794861,C4,F23,2021-06-21,19:02:00,285,"Clés, Carburant, Crevaison",2021-06-21,Essence,Higgins,Assistance,1,0,0,0,0,0,0,2021-06,215.0,1.0,3.5833333333333335,Apprentissage,2021-06
5682178,C4,F4,2022-12-29,21:53:00,914,Panne mécanique,2022-12-29,Essence,MCS,Assistance,1,0,0,0,0,0,0,2022-12,475.0,1.0,7.916666666666667,Apprentissage,2022-12
7080461,C10,F17,2021-12-28,10:17:00,479,Panne mécanique,2021-12-28,Essence,MCS,Assistance,1,0,0,0,0,0,0,2021-12,193.0,1.0,3.216666666666667,Apprentissage,2021-12
6621093,C4,F23,2022-06-20,11:56:00,166,Accident,,Essence,MCS,Assistance,1,0,0,0,0,0,0,2022-06,3892.0,5.0,64.86666666666666,Apprentissage,2022-06
7786311,C1,F1,2021-12-03,10:13:00,949,Panne mécanique,2021-12-03,Diesel,MCS,Assistance,0,1,0,0,0,0,0,2021-12,1808.0,3.0,30.133333333333333,Apprentissage,2021-12
8237020,C4,F4,2021-05-27,18:07:00,1472,"Clés, Carburant, Crevaison",2021-05-27,Diesel,Higgins,Assistance,1,0,0,0,0,0,0,2021-05,0.0,3.0,0.0,Test,2021-05
6681733,C1,,2021-03-15,08:31:00,371,Panne mécanique,2021-03-15,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2021-03,872.0,2.0,14.533333333333333,Apprentissage,2021-03
6446445,C4,F4,2022-06-28,15:51:00,1967,Panne mécanique,2022-06-28,Autre,Higgins,Assistance,1,0,0,0,0,0,0,2022-06,1082.0,3.0,18.033333333333335,Apprentissage,2022-06
7517033,C3,F3,2021-05-24,16:22:00,964,Panne mécanique,2021-05-24,Essence,MCS,Assistance,1,0,0,0,0,0,0,2021-05,252.0,1.0,4.2,Apprentissage,2021-05
7395125,C4,F4,2022-04-28,09:34:00,1675,Accident,2022-04-28,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2022-04,1086.0,2.0,18.1,Apprentissage,2022-04
5925867,C0,F6,2021-05-01,10:41:00,307,"Clés, Carburant, Crevaison",2021-05-01,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2021-05,502.0,2.0,8.366666666666667,Apprentissage,2021-05
6255152,C4,F23,2022-05-17,25:00:00,1233,Accident,2022-05-17,Essence,Higgins,Assistance,1,0,0,0,0,0,0,2022-05,336.0,2.0,5.6,Apprentissage,2022-05
5472603,C4,F4,2021-09-04,10:56:00,1680,Panne mécanique,2021-09-04,Essence,MCS,Assistance,1,0,0,0,0,0,0,2021-09,217.0,2.0,3.6166666666666667,Apprentissage,2021-09
5690799,C1,F0,2022-11-21,08:20:00,1767,Panne mécanique,2022-11-17,Diesel,MCS,Assistance,1,0,0,0,0,0,0,2022-11,1296.0,2.0,21.6,Apprentissage,2022-11
6784077,C1,F0,2022-08-17,16:22:00,319,Panne mécanique,2022-08-17,Diesel,MCS,Assistance,1,0,1,0,0,0,0,2022-08,2983.0,8.0,49.71666666666667,Apprentissage,2022-08
5546245,C4,F4,2022-03-25,14:01:00,387,Panne mécanique,2022-03-25,Diesel,Higgins,Assistance,1,0,0,0,0,0,0,2022-03,729.0,2.0,12.15,Apprentissage,2022-03
6119222,C0,F1,2021-04-26,09:05:00,1864,Panne mécanique,2021-04-26,inconnu,Higgins,Assistance,1,0,0,0,0,0,0,2021-04,186.0,1.0,3.1,Apprentissage,2021-04
8369710,C4,F14,2022-04-17,00:25:00,1388,Accident,2022-04-17,Essence,MCS,Assistance,1,0,0,0,0,0,0,2022-04,0.0,1.0,0.0,Test,2022-04
7361975,C1,F27,2022-05-01,17:59:00,900,Panne mécanique,2022-05-01,Diesel,MCS,Assistance,1,1,1,0,0,0,0,2022-05,3574.0,8.0,59.56666666666667,Apprentissage,2022-05
5874028,C5,F99,2022-07-20,17:57:00,651,Panne mécanique,2022-07-20,Essence,MCS,Assistance,1,0,0,0,0,0,0,2022-07,1709.0,5.0,28.483333333333334,Apprentissage,2022-07
7639735,C3,F5,2021-05-18,15:59:00,2047,Panne mécanique,2021-05-18,Essence,MCS,Assistance,1,0,0,0,0,0,0,2021-05,794.0,1.0,13.233333333333333,Apprentissage,2021-05
7067362,C3,F60,2022-01-25,18:51:00,1645,Panne mécanique,2022-01-25,Diesel,Higgins,Assistance,1,0,0,0,0,0,0,2022-01,1460.0,2.0,24.333333333333332,Apprentissage,2022-01
